epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
108,498.893,2.0725,2.41118,2.11637,2.10764,0,0.16157,0.29545,0.15676,0.06699,0.00401,0.02273,0.00093,0.00017,2.42245,1.77069,2.61912,2.53973,0,0.00178814,0.00178814,0.00178814
109,503.299,1.96947,2.30455,2.06396,2.07325,0,0.19195,0.27273,0.16715,0.06421,0.00408,0.04545,0.00077,0.00016,2.48373,1.73987,2.73669,2.54984,0,0.00178616,0.00178616,0.00178616
110,507.841,2.04268,2.24775,2.04567,2.08143,0,0.26096,0.22727,0.16814,0.04769,0.00272,0.04545,0.0005,0.00012,2.53368,1.74386,2.62966,2.55746,0,0.00178418,0.00178418,0.00178418
111,512.347,2.01814,2.34301,2.065,2.06578,0,0.22795,0.29545,0.14581,0.04855,0.00474,0.04545,0.0005,9e-05,2.51289,1.77947,2.6485,2.52793,0,0.0017822,0.0017822,0.0017822
112,516.798,1.94258,2.27693,2.03169,2.04465,0,0.22795,0.29545,0.14581,0.04855,0.00474,0.04545,0.0005,9e-05,2.51289,1.77947,2.6485,2.52793,0,0.00178022,0.00178022,0.00178022
113,521.405,1.92056,2.32705,1.99002,2.00223,0,0.27074,0.31818,0.13885,0.05126,0.00656,0.02273,0.00068,9e-05,2.54383,1.87499,2.71462,2.5589,0,0.00177824,0.00177824,0.00177824
114,526.014,1.95254,2.18941,1.97413,2.02027,0,0.26363,0.27273,0.12348,0.03729,0.02132,0.02273,0.00173,0.00028,2.56338,1.92761,2.82059,2.57108,0,0.00177626,0.00177626,0.00177626
115,530.374,1.98418,2.24293,1.98454,2.0351,0,0.11503,0.27273,0.06704,0.01927,0.04767,0.04545,0.00544,0.00065,2.62416,1.96976,3.07668,2.63388,0,0.00177428,0.00177428,0.00177428
116,534.759,1.98335,2.25012,1.96084,1.9985,0,0.11543,0.22727,0.08378,0.02238,0.13597,0.02273,0.01321,0.00134,2.61874,2.03721,3.15665,2.65652,0,0.0017723,0.0017723,0.0017723
117,539.129,2.06028,2.21591,1.97531,2.06786,0,0.18296,0.21894,0.11341,0.03188,0.03063,0.02273,0.00229,0.00025,2.57502,1.92211,2.95494,2.5705,0,0.00177032,0.00177032,0.00177032
118,543.514,2.02049,2.25676,2.00482,2.0627,0,0.18296,0.21894,0.11341,0.03188,0.03063,0.02273,0.00229,0.00025,2.57502,1.92211,2.95494,2.5705,0,0.00176834,0.00176834,0.00176834
119,548.161,2.00075,2.28447,1.98677,2.06257,0,0.10473,0.29512,0.10238,0.03151,0.00133,0.02273,0.0005,9e-05,2.37506,1.80332,2.80297,2.48462,0,0.00176636,0.00176636,0.00176636
120,552.557,2.03075,2.38327,2.05339,2.06899,0,0.13395,0.34091,0.10888,0.03236,0.00244,0.18182,0.00061,9e-05,2.38507,1.77377,2.78523,2.48129,0,0.00176438,0.00176438,0.00176438
121,556.951,2.02378,2.21453,2.03009,2.06403,0,0.1216,0.36364,0.15938,0.04721,0.00213,0.15909,0.00045,8e-05,2.39781,1.77565,2.78376,2.5068,0,0.0017624,0.0017624,0.0017624
122,561.434,1.86924,2.15404,1.88968,1.94492,0,0.19807,0.31818,0.1897,0.06055,0.00225,0.15909,0.00078,0.00015,2.34958,1.72415,2.58148,2.42385,0,0.00176042,0.00176042,0.00176042
123,565.847,1.94979,2.28188,1.98323,1.99194,0,0.19807,0.31818,0.1897,0.06055,0.00225,0.15909,0.00078,0.00015,2.34958,1.72415,2.58148,2.42385,0,0.00175844,0.00175844,0.00175844
