epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
89,525.095,2.09567,2.30781,2.15661,2.22047,0,0.17,0.27273,0.15047,0.0522,0.00414,0.06818,0.00052,0.00013,2.4305,1.84975,2.69791,2.60082,0,0.00182576,0.00182576,0.00182576
90,530.639,2.06863,2.3449,2.13559,2.20679,0,0.23852,0.25,0.15635,0.06251,0.00612,0.06818,0.00153,0.00031,2.50361,1.79528,2.56089,2.63653,0,0.00182378,0.00182378,0.00182378
91,536.277,2.10246,2.20656,2.14351,2.24767,0,0.23852,0.25,0.15635,0.06251,0.00612,0.06818,0.00153,0.00031,2.50361,1.79528,2.56089,2.63653,0,0.0018218,0.0018218,0.0018218
92,541.936,2.00466,2.17706,2.09392,2.14637,0,0.19152,0.20455,0.133,0.04644,0.0111,0.15909,0.00304,0.00057,2.55759,1.70423,2.69575,2.79018,0,0.00181982,0.00181982,0.00181982
93,547.49,2.04595,2.23933,2.12527,2.20244,0,0.15147,0.21105,0.0824,0.02817,0.00898,0.04545,0.00121,0.00032,2.48404,1.71732,2.76692,2.73202,0,0.00181784,0.00181784,0.00181784
94,552.991,2.01512,2.2824,2.12783,2.17611,0,0.10978,0.29545,0.08391,0.02428,0.0136,0.09091,0.00185,0.00038,2.56591,1.77217,2.91589,2.72535,0,0.00181586,0.00181586,0.00181586
95,558.589,1.97482,2.26526,2.12308,2.19531,0,0.16701,0.29545,0.09265,0.03874,0.00489,0.02273,0.00094,0.00024,2.43011,1.79346,2.90225,2.673,0,0.00181388,0.00181388,0.00181388
96,564.067,2.04915,2.35672,2.21563,2.26799,0,0.16701,0.29545,0.09265,0.03874,0.00489,0.02273,0.00094,0.00024,2.43011,1.79346,2.90225,2.673,0,0.0018119,0.0018119,0.0018119
97,569.728,2.02172,2.28506,2.11354,2.17471,0,0.1916,0.31818,0.12109,0.0416,0.01229,0.02273,0.00191,0.00049,2.35022,1.83604,2.65687,2.59156,0,0.00180992,0.00180992,0.00180992
98,575.304,1.95231,2.25946,2.1059,2.15473,0,0.22223,0.27273,0.16382,0.04833,0.08537,0.02273,0.00851,0.00217,2.45443,1.81603,2.58028,2.62504,0,0.00180794,0.00180794,0.00180794
99,580.949,2.04945,2.32652,2.07395,2.13629,0,0.19679,0.25,0.11992,0.03828,0.0598,0.02273,0.00661,0.00179,2.51877,1.80843,2.64139,2.67838,0,0.00180596,0.00180596,0.00180596
100,586.65,1.97986,2.29483,2.10365,2.11442,0,0.12798,0.23354,0.09403,0.02977,0.04207,0.02273,0.00303,0.00109,2.49165,1.80587,2.72251,2.69308,0,0.00180398,0.00180398,0.00180398
101,592.216,1.9545,2.19829,2.01221,2.08765,0,0.15286,0.15909,0.1146,0.03172,0.01756,0.02273,0.00202,0.00048,2.51807,1.79997,2.62858,2.75482,0,0.001802,0.001802,0.001802
102,597.908,1.99437,2.23799,2.068,2.08017,0,0.15286,0.15909,0.1146,0.03172,0.01756,0.02273,0.00202,0.00048,2.51807,1.79997,2.62858,2.75482,0,0.00180002,0.00180002,0.00180002
103,603.542,2.02166,2.32207,2.06803,2.11945,0,0.2083,0.38636,0.18789,0.05176,0.00249,0.02273,0.00069,0.00016,2.54307,1.77339,2.65512,2.7744,0,0.00179804,0.00179804,0.00179804
104,609.081,1.98954,2.30181,2.0069,2.05549,0,0.21864,0.36252,0.20633,0.06947,0.00714,0.06818,0.00153,0.00026,2.31808,1.76634,2.70811,2.5666,0,0.00179606,0.00179606,0.00179606
105,614.681,1.92321,2.27265,2.02562,2.04991,0,0.3096,0.31818,0.18984,0.06176,0.01044,0.04545,0.00145,0.00024,2.32742,1.86696,2.76489,2.55433,0,0.00179408,0.00179408,0.00179408
106,620.352,1.92483,2.25409,1.97272,2.05009,0,0.25404,0.30195,0.14875,0.04213,0.02713,0.02273,0.00132,0.00027,2.49779,1.98069,2.81408,2.6345,0,0.0017921,0.0017921,0.0017921
107,625.98,1.9018,2.26921,2.00801,2.03928,0,0.25404,0.30195,0.14875,0.04213,0.02713,0.02273,0.00132,0.00027,2.49779,1.98069,2.81408,2.6345,0,0.00179012,0.00179012,0.00179012
108,631.643,1.9578,2.26325,2.05679,2.02475,0,0.17094,0.25,0.10342,0.03669,0.0321,0.02273,0.00157,0.00054,2.33118,1.89391,2.74514,2.54259,0,0.00178814,0.00178814,0.00178814
109,637.278,1.95878,2.27608,2.01416,2.05768,0,0.22381,0.22727,0.14334,0.05059,0.04437,0.04545,0.00302,0.00068,2.28056,1.81759,2.51654,2.50724,0,0.00178616,0.00178616,0.00178616
110,643.059,1.98603,2.16578,1.99386,2.08713,0,0.16914,0.45455,0.22044,0.08097,0.00754,0.02273,0.00111,0.00036,2.21636,1.76507,2.46065,2.41712,0,0.00178418,0.00178418,0.00178418
111,648.644,2.00526,2.24816,1.9867,2.121,0,0.18925,0.5,0.19585,0.0713,0.00259,0.02273,0.00033,0.0001,2.21648,1.85763,2.55063,2.43337,0,0.0017822,0.0017822,0.0017822
112,654.152,1.92093,2.24931,1.9853,2.03175,0,0.18925,0.5,0.19585,0.0713,0.00259,0.02273,0.00033,0.0001,2.21648,1.85763,2.55063,2.43337,0,0.00178022,0.00178022,0.00178022
113,659.795,1.91372,2.3419,2.04249,2.08222,0,0.16406,0.34091,0.19218,0.06217,0.00333,0.04545,0.00028,6e-05,2.35025,1.89167,2.60029,2.52836,0,0.00177824,0.00177824,0.00177824
114,665.362,1.88431,2.21908,1.94415,1.99947,0,0.1827,0.3658,0.20093,0.07199,0.01059,0.02273,0.00408,0.00071,2.24186,1.73295,2.5326,2.45083,0,0.00177626,0.00177626,0.00177626
115,671.057,1.91598,2.2333,1.96735,2.03603,0,0.16251,0.29545,0.17056,0.06153,0.04126,0.06818,0.00762,0.00173,2.17985,1.72577,2.50167,2.42445,0,0.00177428,0.00177428,0.00177428
116,676.719,1.92067,2.2767,1.95047,2.04027,0,0.13508,0.22727,0.15875,0.05586,0.01803,0.09091,0.00359,0.00087,2.25818,1.72642,2.67361,2.44668,0,0.0017723,0.0017723,0.0017723
117,682.309,1.85933,2.18541,1.8916,2.01121,0,0.1995,0.25,0.19198,0.05012,0.00431,0.02273,0.0006,0.00012,2.50336,1.79973,2.644,2.58715,0,0.00177032,0.00177032,0.00177032
118,687.75,1.958,2.29083,1.96493,2.05253,0,0.1995,0.25,0.19198,0.05012,0.00431,0.02273,0.0006,0.00012,2.50336,1.79973,2.644,2.58715,0,0.00176834,0.00176834,0.00176834
119,693.015,1.92404,2.28475,1.94631,2.06123,0,0.17876,0.22727,0.1625,0.04198,0.00518,0.04545,0.00059,0.00012,2.5095,1.84821,2.54535,2.64644,0,0.00176636,0.00176636,0.00176636
120,698.271,1.86721,2.15263,1.93432,2.02609,0,0.2262,0.27273,0.18575,0.05806,0.03815,0.06818,0.00544,0.00093,2.26302,1.80612,2.53663,2.42708,0,0.00176438,0.00176438,0.00176438
121,703.657,1.92317,2.18164,1.97182,2.0451,0,0.22044,0.25065,0.17493,0.0563,0.06031,0.04545,0.03363,0.00936,2.33209,1.774,2.67369,2.44071,0,0.0017624,0.0017624,0.0017624
122,708.968,1.90806,2.24626,1.93803,2.0184,0,0.20312,0.27273,0.14983,0.05849,0.03718,0.04545,0.03192,0.00874,2.38544,1.75564,2.65185,2.54182,0,0.00176042,0.00176042,0.00176042
123,714.322,2.00094,2.36512,2.04033,2.05681,0,0.20312,0.27273,0.14983,0.05849,0.03718,0.04545,0.03192,0.00874,2.38544,1.75564,2.65185,2.54182,0,0.00175844,0.00175844,0.00175844
124,719.649,1.89723,2.21841,1.9512,1.96609,0,0.21565,0.23127,0.12335,0.03939,0.03337,0.06818,0.00513,0.00113,2.3885,1.74891,2.69326,2.54032,0,0.00175646,0.00175646,0.00175646
125,725.002,1.92642,2.14395,1.95546,2.02401,0,0.28327,0.29545,0.21678,0.06617,0.03856,0.04545,0.00257,0.00054,2.38421,1.80717,2.58652,2.48799,0,0.00175448,0.00175448,0.00175448
126,730.382,1.86832,2.23816,1.91742,1.97488,0,0.248,0.27273,0.22692,0.06613,0.0243,0.02273,0.00257,0.00085,2.36652,1.84656,2.75015,2.48541,0,0.0017525,0.0017525,0.0017525
127,735.804,1.79898,2.08015,1.79711,1.92098,0,0.21602,0.2067,0.19125,0.06513,0.04485,0.02273,0.00356,0.00109,2.29267,1.75915,2.75038,2.43035,0,0.00175052,0.00175052,0.00175052
