epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
113,1368.12,2.01814,2.32025,2.12747,2.06061,0,0.25138,0.20455,0.13426,0.05857,0.91869,0.02273,0.02781,0.00582,2.14825,1.7876,2.53444,2.64152,0,0.00177824,0.00177824,0.00177824
114,1380.7,1.67819,2.07727,1.97731,1.78383,0,0.15373,0.15909,0.12089,0.05652,0.90762,0.02273,0.02828,0.00559,2.15519,1.81422,2.73853,2.65548,0,0.00177626,0.00177626,0.00177626
115,1393.19,1.87632,2.23014,1.93535,1.88318,0,0.12504,0.09091,0.06682,0.0318,0.10886,0.04545,0.02942,0.00343,2.31312,1.73252,2.85274,2.74223,0,0.00177428,0.00177428,0.00177428
116,1405.63,1.89354,2.2523,1.85912,1.92586,0,0.08242,0.31818,0.06185,0.02273,0.15835,0.04545,0.01127,0.00329,2.27887,1.71078,2.66928,2.68991,0,0.0017723,0.0017723,0.0017723
117,1418.14,1.79771,2.14691,2.00097,1.87655,0,0.25359,0.22727,0.16445,0.07197,0.11178,0.04545,0.02991,0.01137,2.18651,1.75559,2.31373,2.65768,0,0.00177032,0.00177032,0.00177032
118,1430.66,1.95735,2.23536,2.02133,2.0273,0,0.23206,0.32974,0.21349,0.06892,0.31824,0.04545,0.0272,0.00763,2.17945,1.72587,2.31725,2.68103,0,0.00176834,0.00176834,0.00176834
119,1443.06,1.94995,2.1786,1.96004,1.90038,0,0.11682,0.25,0.10206,0.03874,0.07657,0.09091,0.0334,0.00864,2.24063,1.6592,2.59119,2.73007,0,0.00176636,0.00176636,0.00176636
120,1455.82,1.84181,2.25348,2.00279,1.93318,0,0.15093,0.25,0.11262,0.0457,0.1272,0.06818,0.02536,0.00557,2.15463,1.65243,2.62015,2.69917,0,0.00176438,0.00176438,0.00176438
121,1468.31,1.96042,2.27099,2.07933,2.06403,0,0.1357,0.25,0.15414,0.05838,0.07703,0.04545,0.0314,0.00367,2.20493,1.73112,2.35568,2.68266,0,0.0017624,0.0017624,0.0017624
122,1481.03,1.78444,2.11751,1.96916,1.76755,0,0.12666,0.36364,0.13795,0.05157,0.03984,0.04545,0.02882,0.00313,2.30392,1.72013,2.37841,2.74462,0,0.00176042,0.00176042,0.00176042
